1576,女性,10代,長崎県,1,\710,2,8,
1577,女性,30代,島根県,1,\310,2,19,
1578,男性,40代,青森県,1,\610,2,13,
1579,男性,70代,神奈川県,1,\810,3,8,
1580,女性,20代,栃木県,1,\810,2,30,
1581,女性,50代,宮城県,1,\610,1,30,
1582,男性,30代,山口県,1,\310,2,12,
1583,男性,20代,鹿児島県,1,\810,3,18,
1584,男性,60代,島根県,1,\510,1,18,
1585,女性,60代,静岡県,1,\610,2,8,
1586,男性,60代,香川県,1,\710,1,24,
1587,男性,40代,和歌山県,1,\310,1,20,
1588,女性,10代,高知県,1,\810,3,23,
1589,男性,60代,熊本県,1,\310,2,7,
1590,女性,60代,茨城県,1,\510,1,12,
1591,男性,60代,和歌山県,1,\510,3,13,
1592,女性,50代,石川県,1,\810,3,19,
1593,女性,60代,長崎県,1,\410,1,15,
1594,女性,30代,山梨県,1,\410,3,22,
1595,男性,60代,山形県,1,\410,1,9,
1596,男性,20代,栃木県,1,\310,3,19,
1597,男性,30代,宮崎県,1,\310,1,16,
1598,女性,60代,島根県,1,\610,3,12,
1599,女性,30代,香川県,1,\510,3,21,
1600,男性,30代,徳島県,1,\310,3,29,
1601,女性,60代,茨城県,1,\610,1,26,
1602,女性,60代,三重県,1,\510,2,25,
1603,男性,20代,宮城県,1,\310,2,25,
1604,男性,60代,青森県,1,\810,3,11,
1605,女性,60代,北海道,1,\510,1,15,
1606,男性,40代,福井県,1,\610,1,21,
1607,女性,30代,栃木県,1,\810,2,26,
1608,男性,60代,岡山県,1,\510,3,9,
1609,男性,50代,岐阜県,1,\610,3,19,
1610,女性,10代,宮崎県,1,\410,2,10,
1611,男性,50代,岐阜県,1,\610,3,27,
1612,女性,60代,石川県,1,\710,1,30,
1613,女性,10代,熊本県,1,\510,3,29,
1614,女性,10代,岐阜県,1,\510,3,25,
1615,女性,40代,愛媛県,1,\510,2,30,
1616,男性,20代,宮崎県,1,\610,2,10,
1617,男性,40代,千葉県,1,\410,1,18,
1618,男性,20代,香川県,1,\310,1,8,
1619,男性,40代,三重県,1,\310,1,11,
1620,女性,50代,福岡県,1,\510,1,15,
1621,男性,40代,静岡県,1,\310,2,17,
1622,男性,30代,宮崎県,1,\310,3,21,
1623,女性,60代,福島県,1,\510,1,10,
1624,女性,50代,高知県,1,\310,2,15,
1625,男性,20代,東京都,1,\310,1,28,
1626,女性,50代,広島県,1,\710,3,10,
1627,女性,40代,富山県,1,\610,2,14,
1628,男性,30代,滋賀県,1,\710,1,8,
1629,男性,30代,高知県,1,\710,1,28,
1630,女性,60代,山梨県,1,\310,2,28,
1631,男性,20代,山口県,1,\510,1,30,
1632,女性,30代,青森県,1,\710,1,7,
1633,女性,30代,茨城県,1,\710,1,10,
1634,男性,60代,岐阜県,1,\410,3,11,
1635,女性,50代,岩手県,1,\310,1,17,
1636,男性,20代,北海道,1,\510,3,9,
1637,男性,60代,新潟県,1,\510,3,9,
1638,女性,60代,茨城県,1,\410,2,7,
1639,女性,20代,兵庫県,1,\310,3,22,
1640,男性,50代,秋田県,1,\810,1,12,
1641,男性,20代,石川県,1,\710,3,20,
1642,男性,60代,奈良県,1,\510,3,14,
1643,男性,20代,熊本県,1,\610,2,12,
1644,男性,30代,京都府,1,\610,2,25,
1645,男性,60代,富山県,1,\410,1,22,
1646,女性,20代,千葉県,1,\410,1,8,
1647,男性,60代,茨城県,1,\410,2,29,
1648,男性,60代,静岡県,1,\310,1,17,
1649,女性,20代,山口県,1,\510,1,24,
1650,男性,20代,長崎県,1,\710,2,22,
1651,男性,30代,滋賀県,1,\610,3,19,
1652,男性,40代,鳥取県,1,\810,3,18,
1653,女性,20代,沖縄県,1,\310,3,25,
1654,男性,20代,山梨県,1,\410,1,21,
1655,女性,40代,群馬県,1,\610,3,22,
1656,女性,10代,広島県,1,\610,3,19,
1657,女性,20代,岡山県,1,\310,2,28,
1658,女性,30代,岩手県,1,\310,1,8,
1659,女性,50代,茨城県,1,\810,3,8,
1660,男性,10代,奈良県,1,\310,1,24,
1661,女性,20代,福井県,1,\510,2,22,
1662,女性,60代,群馬県,1,\710,3,22,
1663,女性,30代,新潟県,1,\510,3,12,
1664,女性,20代,新潟県,1,\610,3,30,
1665,男性,30代,宮崎県,1,\710,2,12,
1666,男性,30代,宮城県,1,\410,3,10,
1667,男性,10代,島根県,1,\810,2,21,
1668,男性,70代,沖縄県,1,\810,3,23,
1669,女性,40代,徳島県,1,\410,1,11,
1670,男性,30代,鳥取県,1,\410,3,25,
1671,男性,30代,秋田県,1,\710,2,14,
1672,男性,50代,佐賀県,1,\310,2,22,
1673,女性,30代,千葉県,1,\410,3,13,
1674,男性,30代,佐賀県,1,\510,3,29,
1675,男性,60代,長野県,1,\510,1,8,
1676,男性,20代,新潟県,1,\510,1,21,
1677,男性,20代,茨城県,1,\710,1,23,
1678,女性,10代,福井県,1,\810,2,28,
1679,男性,20代,三重県,1,\810,3,23,
1680,女性,20代,長野県,1,\510,1,11,
1681,男性,30代,広島県,1,\810,2,19,
1682,男性,50代,福岡県,1,\610,3,7,
1683,女性,20代,三重県,1,\510,2,24,
1684,女性,20代,茨城県,1,\710,3,13,
1685,男性,30代,宮崎県,1,\810,1,8,
1686,女性,40代,宮崎県,1,\810,1,27,
1687,女性,50代,新潟県,1,\610,2,16,
1688,女性,30代,富山県,1,\510,1,17,
1689,男性,30代,石川県,1,\610,2,23,
1690,女性,20代,愛媛県,1,\510,2,8,
1691,男性,10代,沖縄県,1,\510,2,23,
1692,男性,40代,和歌山県,1,\610,3,25,
1693,女性,50代,山梨県,1,\510,2,11,
1694,女性,40代,山形県,1,\610,2,26,
1695,女性,50代,東京都,1,\310,3,11,
1696,女性,30代,山形県,1,\610,2,17,
1697,男性,30代,山梨県,1,\710,2,27,
1698,女性,60代,富山県,1,\610,3,30,
1699,女性,30代,青森県,1,\310,2,25,
1700,男性,60代,鹿児島県,1,\810,3,14,
1701,男性,40代,奈良県,1,\410,1,18,
1702,女性,30代,兵庫県,1,\610,2,24,
1703,男性,20代,栃木県,1,\310,1,16,
1704,男性,50代,宮城県,1,\610,3,9,
1705,女性,30代,宮崎県,1,\710,2,24,
1706,男性,60代,新潟県,1,\710,2,13,
1707,男性,50代,愛媛県,1,\710,1,8,
1708,男性,50代,山梨県,1,\610,2,14,
1709,女性,30代,熊本県,1,\810,2,23,
1710,男性,20代,静岡県,2,\410,2,16,
1711,女性,30代,福岡県,1,\810,3,8,
1712,男性,60代,福島県,1,\510,2,7,
1713,男性,60代,滋賀県,1,\410,2,12,
1714,男性,40代,広島県,1,\910,1,7,
1715,女性,50代,山形県,1,\310,2,10,
1716,男性,40代,香川県,1,\510,2,20,
1717,男性,50代,高知県,1,\610,2,9,
1718,男性,50代,千葉県,1,\410,3,23,
1719,女性,30代,岡山県,1,\610,2,22,
1720,男性,40代,茨城県,1,\710,3,19,
1721,女性,30代,富山県,1,\510,2,10,
1722,男性,10代,岩手県,1,\510,3,30,
1723,女性,30代,長崎県,1,\410,3,12,
1724,男性,60代,愛媛県,1,\310,3,16,
1725,女性,30代,新潟県,1,\710,1,15,
1726,男性,30代,島根県,1,\310,1,20,
1727,男性,30代,岡山県,1,\510,1,16,
1728,女性,40代,山形県,1,\410,2,26,
1729,女性,20代,栃木県,1,\310,1,13,
1730,女性,60代,宮城県,1,\510,3,17,
1731,女性,20代,奈良県,1,\410,2,26,
1732,男性,20代,石川県,1,\710,1,27,
1733,女性,20代,静岡県,1,\410,1,15,
1734,女性,20代,愛媛県,1,\810,1,30,
1735,男性,40代,鳥取県,1,\510,3,24,
1736,女性,20代,岐阜県,1,\510,1,22,
1737,男性,40代,高知県,1,\310,1,15,
1738,女性,60代,大阪府,1,\610,2,26,
1739,男性,20代,宮崎県,1,\810,1,29,
1740,女性,20代,滋賀県,1,\310,3,27,
1741,女性,50代,石川県,1,\510,3,16,
1742,男性,40代,熊本県,1,\310,1,27,
1743,女性,20代,秋田県,1,\310,1,11,
1744,女性,40代,山梨県,1,\310,2,12,
1745,男性,50代,滋賀県,1,\810,2,7,
1746,女性,50代,滋賀県,1,\510,2,19,
1747,女性,30代,広島県,1,\610,3,27,
1748,女性,30代,奈良県,1,\810,3,16,
1749,男性,40代,大阪府,1,\410,1,15,
1750,女性,30代,宮城県,1,\410,2,8,
1751,女性,30代,三重県,1,\610,2,25,
1752,男性,30代,福岡県,1,\610,2,28,
1753,男性,30代,香川県,1,\310,2,13,
1754,女性,30代,島根県,1,\410,3,25,
1755,女性,20代,岩手県,2,\810,2,16,
1756,男性,60代,島根県,1,\410,1,11,
1757,女性,40代,埼玉県,1,\710,1,30,
1758,男性,30代,宮崎県,1,\710,1,14,
1759,男性,30代,沖縄県,1,\710,2,19,
1760,男性,10代,栃木県,1,\510,3,26,
1761,女性,40代,鹿児島県,1,\410,3,8,
1762,男性,60代,愛知県,1,\410,3,9,
1763,女性,30代,和歌山県,1,\810,3,28,
1764,女性,40代,広島県,1,\410,1,8,
1765,男性,30代,栃木県,1,\310,1,22,
1766,女性,30代,愛知県,1,\310,1,8,
1767,男性,50代,愛知県,1,\510,1,11,
1768,男性,40代,静岡県,1,\310,2,8,
1769,男性,50代,鳥取県,1,\510,2,22,
1770,男性,30代,青森県,1,\710,2,28,
1771,女性,50代,鹿児島県,1,\610,3,25,
1772,男性,60代,三重県,1,\410,2,24,
1773,女性,60代,富山県,1,\510,1,24,
1774,女性,30代,福岡県,1,\310,1,21,
1775,女性,60代,広島県,1,\710,3,18,
1776,男性,60代,群馬県,1,\310,2,28,
1777,女性,40代,岡山県,1,\710,3,30,
1778,男性,40代,千葉県,1,\410,2,13,
1779,女性,60代,新潟県,1,\810,2,17,
1780,女性,40代,山口県,1,\410,3,7,
1781,女性,40代,鹿児島県,1,\510,3,24,
1782,男性,20代,新潟県,1,\410,2,28,
1783,男性,30代,秋田県,1,\810,2,15,
1784,男性,60代,岩手県,1,\410,2,10,
1785,男性,30代,福井県,1,\410,2,24,
1786,女性,30代,愛知県,1,\710,2,29,
1787,女性,30代,高知県,1,\410,1,15,
1788,男性,40代,長崎県,1,\710,1,9,
1789,男性,40代,富山県,1,\810,1,23,
1790,女性,20代,北海道,1,\310,2,9,
1791,男性,60代,岩手県,1,\710,1,10,
1792,男性,30代,岡山県,1,\710,1,9,
1793,男性,40代,大阪府,1,\610,1,27,
1794,女性,50代,兵庫県,1,\610,2,23,
1795,男性,30代,島根県,1,\410,2,11,
1796,女性,40代,高知県,1,\610,1,30,
1797,男性,40代,岩手県,1,\810,1,22,
1798,女性,50代,青森県,1,\510,1,12,
1799,女性,30代,熊本県,1,\410,3,21,
1800,女性,40代,富山県,1,\810,1,14,
1801,女性,60代,徳島県,1,\710,3,20,
1802,男性,10代,大阪府,1,\810,2,18,
1803,女性,60代,大阪府,1,\310,2,24,
1804,女性,20代,三重県,1,\710,1,10,
1805,男性,20代,兵庫県,1,\510,3,11,
1806,女性,50代,沖縄県,1,\310,2,11,
1807,男性,20代,山梨県,1,\510,3,10,
1808,男性,40代,徳島県,1,\810,1,8,
1809,男性,50代,京都府,1,\610,2,28,
1810,女性,40代,長崎県,1,\710,1,7,
1811,男性,60代,香川県,1,\610,3,26,
1812,女性,50代,熊本県,1,\710,2,8,
1813,女性,30代,広島県,1,\310,3,9,
1814,女性,40代,新潟県,1,\610,3,18,
1815,女性,20代,愛媛県,1,\610,1,8,
1816,男性,50代,佐賀県,1,\310,3,16,
1817,女性,10代,栃木県,1,\510,2,22,
1818,男性,30代,山口県,1,\310,1,18,
1819,女性,60代,滋賀県,1,\610,2,13,
1820,男性,30代,青森県,1,\510,2,8,
1821,男性,60代,奈良県,1,\810,2,26,
1822,女性,60代,奈良県,1,\410,1,21,
1823,男性,30代,香川県,1,\810,3,23,
1824,女性,40代,群馬県,1,\310,3,14,
1825,女性,20代,愛知県,1,\410,3,21,
1826,男性,20代,青森県,1,\310,3,12,
1827,男性,50代,滋賀県,1,\610,3,10,
1828,男性,30代,長崎県,1,\410,2,30,
1829,女性,60代,新潟県,1,\310,2,19,
1830,男性,20代,大分県,1,\410,1,13,
1831,男性,60代,京都府,1,\510,3,8,
1832,男性,20代,島根県,1,\810,2,10,
1833,女性,60代,石川県,1,\410,1,8,
1834,女性,60代,徳島県,1,\610,3,13,
1835,男性,20代,愛媛県,1,\710,2,7,
1836,男性,10代,島根県,1,\810,2,24,
1837,男性,20代,群馬県,1,\510,2,19,
1838,女性,30代,沖縄県,1,\610,2,29,
1839,女性,20代,富山県,1,\410,2,23,
1840,男性,60代,鳥取県,1,\710,2,13,
1841,女性,40代,富山県,1,\710,1,25,
1842,女性,60代,鹿児島県,1,\310,3,25,
1843,男性,20代,富山県,1,\810,3,25,
1844,男性,60代,長野県,1,\310,3,8,
1845,女性,20代,群馬県,1,\310,2,11,
1846,男性,20代,三重県,2,\710,2,16,
1847,男性,30代,山口県,1,\710,2,14,
1848,男性,20代,神奈川県,1,\410,1,26,
1849,男性,60代,長野県,1,\310,3,28,
1850,女性,60代,佐賀県,1,\810,1,8,
1851,男性,60代,長崎県,1,\610,3,25,
1852,女性,50代,宮崎県,1,\610,1,21,
1853,男性,20代,兵庫県,1,\610,1,23,
1854,男性,20代,大分県,1,\310,2,11,
1855,男性,30代,島根県,1,\810,3,21,
1856,男性,60代,埼玉県,1,\610,2,30,
1857,女性,50代,愛媛県,1,\510,3,30,
1858,男性,60代,福島県,1,\310,3,16,
1859,男性,60代,新潟県,1,\410,3,20,
1860,女性,20代,青森県,1,\410,1,22,
1861,男性,50代,広島県,1,\410,2,25,
1862,女性,50代,宮崎県,1,\810,2,9,
1863,女性,30代,岩手県,1,\410,3,18,
1864,女性,30代,山口県,1,\610,1,9,
1865,男性,60代,岩手県,1,\710,2,21,
1866,女性,30代,山形県,1,\810,3,7,
1867,女性,70代,沖縄県,1,\410,2,11,
1868,女性,40代,福岡県,1,\810,2,19,
1869,女性,10代,北海道,1,\710,2,18,
1870,女性,60代,大分県,1,\710,1,20,
1871,女性,30代,岐阜県,1,\710,1,22,
1872,女性,30代,山梨県,1,\310,1,19,
1873,女性,60代,長野県,1,\310,2,8,
1874,女性,50代,埼玉県,1,\810,3,23,
1875,男性,30代,石川県,1,\810,2,11,
1876,男性,20代,福島県,1,\310,2,7,
1877,女性,40代,宮城県,1,\710,1,7,
1878,男性,60代,山形県,1,\610,1,17,
1879,女性,50代,北海道,1,\610,1,24,
1880,男性,20代,大分県,1,\410,1,30,
1881,男性,20代,佐賀県,1,\810,3,11,
1882,女性,40代,岐阜県,1,\710,3,22,
1883,女性,20代,兵庫県,1,\410,1,23,
1884,男性,40代,青森県,1,\510,1,11,
1885,女性,40代,兵庫県,1,\810,3,9,
1886,女性,40代,福岡県,1,\310,2,11,
1887,女性,60代,大分県,1,\410,1,30,
1888,男性,60代,山梨県,1,\410,3,9,
1889,女性,50代,秋田県,1,\310,1,8,
1890,女性,60代,群馬県,1,\310,3,16,
1891,女性,20代,福岡県,1,\810,3,23,
1892,男性,20代,青森県,1,\310,2,10,
1893,男性,30代,兵庫県,1,\610,1,10,
1894,男性,70代,鳥取県,1,\310,3,14,
1895,女性,40代,福岡県,1,\510,3,18,
1896,男性,30代,福岡県,1,\410,2,28,
1897,男性,30代,佐賀県,1,\710,2,16,
1898,男性,20代,福岡県,1,\710,1,28,
1899,男性,30代,高知県,1,\710,3,12,
1900,女性,40代,鳥取県,1,\510,1,26,
1901,女性,10代,山梨県,1,\410,2,11,
1902,女性,40代,岩手県,1,\310,3,10,
1903,女性,10代,大分県,1,\710,3,29,
1904,男性,40代,沖縄県,1,\610,3,8,
1905,女性,60代,鹿児島県,1,\710,2,29,
1906,女性,40代,長野県,1,\410,3,17,
1907,男性,50代,東京都,1,\310,1,30,
1908,女性,60代,沖縄県,1,\510,2,17,
1909,女性,50代,鳥取県,1,\810,3,9,
1910,女性,40代,山梨県,1,\310,1,28,
1911,男性,60代,岩手県,1,\710,3,13,
1912,男性,20代,群馬県,1,\810,3,29,
1913,男性,20代,埼玉県,1,\710,3,28,
1914,女性,30代,岐阜県,1,\610,3,23,
1915,男性,30代,沖縄県,1,\510,3,14,
1916,男性,30代,北海道,1,\710,1,7,
1917,女性,20代,北海道,1,\610,3,13,
1918,女性,50代,埼玉県,1,\510,3,18,
1919,男性,40代,滋賀県,1,\510,2,7,
1920,男性,60代,島根県,1,\310,2,26,
1921,女性,40代,高知県,1,\810,3,11,
1922,女性,40代,青森県,1,\510,1,27,
1923,男性,40代,神奈川県,1,\810,2,19,
1924,男性,50代,石川県,1,\810,2,26,
1925,女性,20代,北海道,1,\510,1,23,
1926,女性,20代,沖縄県,1,\610,3,12,
1927,男性,50代,青森県,1,\710,2,8,
1928,男性,60代,沖縄県,1,\310,3,21,
1929,女性,20代,山形県,1,\710,1,17,
1930,男性,60代,大阪府,1,\310,3,21,
1931,女性,50代,長崎県,1,\710,1,21,
1932,男性,30代,熊本県,1,\710,3,28,
1933,女性,20代,群馬県,1,\310,3,15,
1934,女性,20代,香川県,2,\510,3,16,
1935,女性,30代,群馬県,1,\410,2,29,
1936,女性,50代,秋田県,1,\710,1,27,
1937,女性,50代,高知県,1,\410,1,26,
1938,女性,10代,兵庫県,1,\610,3,8,
1939,女性,40代,長崎県,1,\410,1,29,
1940,女性,60代,大阪府,1,\510,2,18,
1941,女性,20代,高知県,1,\710,2,14,
1942,男性,20代,高知県,1,\410,2,8,
1943,男性,60代,新潟県,1,\410,3,9,
1944,女性,50代,岐阜県,1,\610,1,11,
1945,男性,60代,佐賀県,1,\310,2,27,
1946,男性,40代,岡山県,1,\710,3,23,
1947,男性,60代,東京都,1,\510,2,19,
1948,女性,40代,佐賀県,1,\410,2,29,
1949,女性,50代,青森県,1,\610,2,20,
1950,女性,50代,島根県,1,\610,1,18,
1951,男性,50代,高知県,1,\710,1,12,
1952,女性,60代,秋田県,1,\710,3,14,
1953,男性,40代,香川県,1,\310,3,13,
1954,男性,60代,徳島県,1,\810,3,12,
1955,男性,30代,大分県,1,\410,2,19,
1956,女性,40代,福井県,1,\410,3,7,
1957,男性,60代,茨城県,1,\310,1,7,
1958,男性,50代,石川県,1,\710,1,22,
1959,男性,50代,佐賀県,1,\810,2,16,
1960,女性,20代,香川県,1,\310,1,24,
1961,男性,60代,沖縄県,1,\710,1,9,
1962,男性,30代,三重県,1,\310,2,9,
1963,男性,60代,千葉県,1,\610,3,8,
1964,男性,40代,青森県,1,\610,3,16,
1965,男性,20代,福島県,1,\610,2,29,
1966,男性,30代,岩手県,1,\310,2,9,
1967,女性,20代,大分県,1,\610,3,12,
1968,女性,20代,岩手県,1,\810,3,30,
1969,男性,20代,島根県,1,\710,1,8,
1970,女性,50代,岐阜県,1,\510,3,17,
1971,男性,40代,愛媛県,1,\410,3,9,
1972,男性,60代,長崎県,1,\810,3,16,
1973,女性,50代,岩手県,1,\310,1,24,
1974,女性,30代,広島県,1,\710,2,10,
1975,女性,30代,山形県,1,\510,2,13,
1976,男性,30代,滋賀県,1,\410,1,7,
1977,女性,50代,佐賀県,1,\710,1,16,
1978,女性,30代,鳥取県,1,\310,3,26,
1979,女性,50代,島根県,1,\510,3,14,
1980,男性,30代,宮崎県,1,\610,3,27,
1981,女性,30代,静岡県,1,\710,3,7,
1982,女性,30代,東京都,1,\310,3,30,
1983,男性,50代,宮城県,1,\410,3,19,
1984,男性,20代,滋賀県,1,\510,2,26,
1985,女性,30代,熊本県,1,\810,3,30,
1986,男性,30代,福岡県,1,\610,3,10,
1987,男性,50代,福井県,1,\710,2,18,
1988,女性,60代,佐賀県,1,\310,1,9,
1989,男性,30代,山形県,1,\610,1,30,
1990,女性,60代,山口県,1,\710,2,29,
1991,女性,30代,宮城県,1,\710,2,28,
1992,女性,30代,京都府,1,\310,2,27,
1993,男性,60代,沖縄県,1,\710,2,27,
1994,女性,40代,愛媛県,1,\310,2,11,
1995,女性,50代,静岡県,1,\810,3,23,
1996,男性,20代,宮崎県,1,\710,2,13,
1997,男性,30代,茨城県,1,\610,3,7,
1998,男性,20代,広島県,1,\310,3,24,
1999,女性,50代,神奈川県,1,\510,3,17,
2000,女性,60代,愛知県,1,\610,3,21,
2001,女性,50代,滋賀県,1,\310,2,11,
2002,男性,60代,北海道,1,\810,3,25,
2003,女性,40代,群馬県,1,\810,1,12,
2004,男性,50代,島根県,1,\310,3,13,
2005,女性,30代,山口県,1,\710,1,28,
2006,男性,20代,山形県,1,\610,1,30,
2007,女性,30代,熊本県,1,\510,1,8,
2008,男性,40代,奈良県,1,\610,2,12,
2009,女性,30代,秋田県,1,\610,2,24,
2010,女性,30代,神奈川県,1,\710,3,24,
2011,女性,20代,宮城県,1,\410,3,27,
2012,女性,40代,三重県,1,\510,1,8,
2013,男性,50代,福岡県,1,\810,1,22,
2014,男性,20代,長崎県,1,\510,1,22,
2015,男性,30代,兵庫県,1,\310,1,21,
2016,女性,60代,山口県,1,\310,2,13,
2017,女性,40代,山梨県,1,\310,2,23,
2018,女性,20代,山梨県,1,\810,3,8,
2019,女性,40代,熊本県,1,\410,2,18,
2020,男性,20代,徳島県,1,\410,3,27,
2021,男性,20代,徳島県,1,\510,3,17,
2022,女性,50代,栃木県,1,\410,1,26,
2023,男性,60代,愛媛県,1,\510,3,11,
2024,女性,40代,香川県,1,\810,3,8,
2025,男性,10代,高知県,1,\810,1,9,
2026,女性,40代,山形県,1,\510,3,25,
2027,男性,60代,広島県,1,\410,1,20,
2028,女性,20代,山形県,1,\310,3,29,
2029,男性,40代,千葉県,1,\510,3,9,
2030,男性,20代,山梨県,1,\410,1,19,
2031,男性,30代,岡山県,1,\310,2,11,
2032,女性,50代,大分県,1,\810,3,25,
2033,男性,40代,東京都,1,\710,3,7,
2034,女性,50代,鳥取県,1,\410,3,24,
2035,女性,30代,高知県,1,\710,2,18,
2036,女性,20代,奈良県,1,\510,2,29,
2037,男性,50代,香川県,1,\610,3,13,
2038,男性,60代,山口県,1,\510,1,22,
2039,女性,30代,静岡県,1,\410,1,14,
2040,男性,60代,群馬県,1,\310,1,25,
2041,女性,50代,熊本県,1,\610,2,23,
2042,男性,20代,愛知県,1,\510,1,30,
2043,女性,40代,愛媛県,1,\610,1,13,
2044,女性,20代,東京都,1,\510,2,12,
2045,男性,30代,熊本県,1,\410,1,14,
2046,女性,20代,福井県,1,\610,3,20,
2047,女性,40代,香川県,1,\410,3,30,
2048,女性,30代,愛媛県,1,\410,1,27,
2049,女性,60代,福岡県,1,\410,3,10,
2050,女性,60代,広島県,1,\810,1,18,
2051,女性,40代,北海道,1,\410,1,18,
2052,女性,30代,茨城県,1,\710,2,29,
2053,女性,30代,大分県,1,\610,2,16,
2054,男性,50代,愛知県,1,\310,1,8,
2055,男性,10代,三重県,1,\510,2,13,
2056,女性,30代,愛媛県,1,\310,1,15,
2057,男性,20代,愛知県,1,\410,3,22,
2058,女性,60代,兵庫県,1,\310,3,30,
2059,女性,60代,群馬県,1,\810,1,15,
2060,女性,50代,佐賀県,1,\410,1,22,
2061,男性,70代,愛知県,1,\610,2,12,
2062,女性,50代,静岡県,1,\810,1,21,
2063,男性,40代,愛知県,1,\310,3,21,
2064,男性,20代,長崎県,1,\510,3,28,
2065,女性,60代,鳥取県,1,\810,2,16,
2066,男性,20代,宮城県,1,\810,1,10,
2067,男性,20代,群馬県,1,\310,3,17,
2068,女性,20代,沖縄県,1,\410,3,9,
2069,女性,60代,石川県,1,\710,2,27,
2070,女性,30代,長野県,1,\810,3,24,
2071,女性,30代,岡山県,1,\610,1,9,
2072,男性,50代,福井県,1,\810,2,10,
2073,男性,40代,兵庫県,1,\810,1,16,
2074,男性,50代,新潟県,1,\810,1,10,
2075,男性,50代,鳥取県,1,\410,2,10,
2076,男性,30代,京都府,1,\810,2,10,
2077,男性,30代,秋田県,1,\710,3,26,
2078,男性,40代,山梨県,1,\510,2,8,
2079,女性,50代,山口県,1,\410,3,20,
2080,男性,40代,鳥取県,1,\710,2,25,
2081,男性,50代,熊本県,1,\510,2,27,
2082,男性,20代,秋田県,1,\710,2,9,
2083,女性,10代,福井県,1,\610,3,26,
2084,男性,40代,兵庫県,1,\610,3,24,
2085,男性,20代,宮崎県,1,\510,1,10,
2086,男性,60代,秋田県,1,\810,1,7,
2087,女性,30代,千葉県,1,\610,1,19,
2088,女性,40代,奈良県,1,\710,3,16,
2089,女性,50代,岡山県,1,\810,1,8,
2090,女性,40代,香川県,1,\510,2,30,
2091,女性,40代,熊本県,1,\510,2,9,
2092,女性,50代,長崎県,1,\410,1,9,
2093,女性,40代,埼玉県,1,\510,2,26,
2094,男性,40代,東京都,1,\810,2,19,
2095,女性,70代,山形県,1,\810,2,27,
2096,女性,30代,宮崎県,1,\310,2,12,
2097,男性,40代,山梨県,1,\510,3,25,
2098,男性,20代,長崎県,1,\610,2,28,
2099,男性,40代,茨城県,1,\410,3,17,
2100,女性,40代,鳥取県,1,\510,3,27,
2101,女性,20代,岩手県,1,\410,3,13,
2102,男性,50代,和歌山県,1,\510,2,15,
2103,男性,20代,滋賀県,1,\610,1,19,
2104,女性,40代,福井県,1,\610,3,16,
2105,女性,30代,兵庫県,1,\710,3,17,
2106,男性,50代,大分県,1,\810,3,26,
2107,男性,20代,群馬県,1,\410,1,30,
2108,女性,20代,群馬県,1,\610,2,9,
2109,男性,30代,大阪府,1,\310,2,29,
2110,男性,60代,栃木県,1,\710,2,26,
2111,男性,60代,佐賀県,1,\610,1,10,
2112,男性,60代,大分県,1,\410,1,23,
2113,女性,60代,岩手県,1,\610,3,13,
2114,男性,60代,佐賀県,1,\310,3,11,
2115,女性,50代,長崎県,1,\310,2,11,
2116,男性,50代,岐阜県,1,\810,1,19,
2117,女性,60代,千葉県,1,\510,3,9,
2118,男性,30代,静岡県,1,\310,2,19,
2119,男性,20代,東京都,1,\310,2,15,
2120,男性,30代,岩手県,1,\710,1,16,
2121,女性,60代,石川県,1,\610,3,15,
2122,女性,40代,秋田県,1,\410,2,15,
2123,男性,30代,岐阜県,1,\610,3,23,
2124,男性,60代,茨城県,1,\710,3,16,
2125,男性,40代,奈良県,1,\510,2,20,
2126,男性,60代,広島県,1,\310,1,28,
2127,女性,60代,静岡県,1,\710,2,29,
2128,男性,60代,神奈川県,1,\810,2,21,
2129,女性,30代,岡山県,1,\810,3,14,
2130,女性,20代,栃木県,1,\710,3,29,
2131,男性,40代,滋賀県,1,\410,1,29,
2132,女性,40代,北海道,1,\310,3,18,
2133,女性,20代,福島県,1,\710,3,28,
2134,女性,40代,東京都,1,\510,3,26,
2135,男性,20代,鹿児島県,1,\710,1,9,
2136,女性,60代,神奈川県,1,\410,1,7,
2137,男性,10代,京都府,1,\610,2,14,
2138,女性,50代,静岡県,1,\610,1,12,
2139,女性,50代,岐阜県,1,\410,2,7,
2140,女性,60代,千葉県,1,\310,3,17,
2141,女性,30代,茨城県,1,\510,2,11,
2142,男性,40代,広島県,1,\710,3,10,
2143,女性,50代,長崎県,1,\510,2,24,
2144,男性,30代,青森県,1,\410,3,30,
2145,男性,50代,京都府,1,\710,3,24,
2146,女性,50代,鳥取県,1,\310,2,19,
2147,男性,30代,宮城県,1,\810,2,19,
2148,男性,50代,山口県,1,\610,3,23,
2149,女性,20代,富山県,1,\610,2,17,
2150,女性,20代,神奈川県,1,\710,2,7,
2151,女性,50代,山口県,1,\810,2,9,
2152,女性,60代,富山県,1,\810,2,19,
2153,女性,30代,三重県,1,\310,1,30,
2154,男性,50代,三重県,1,\810,1,22,
2155,女性,40代,埼玉県,1,\510,3,8,
2156,男性,50代,長崎県,1,\310,3,7,
2157,男性,60代,山梨県,1,\510,2,15,
2158,男性,60代,鹿児島県,1,\510,2,16,
2159,女性,60代,石川県,1,\710,3,27,
2160,女性,20代,岐阜県,1,\510,2,20,
